STDR_DE_ID,ADSTRD_CODE_SE,TOT_LVPOP_CO,culture_event_count,분류,유무료,has_culture_event,is_holiday,avg_temp,max_temp,min_temp,precipitation,wind_speed,sunshine_hours,humidity,ground_temp,subway_inflow,subway_outflow
20240501,11110615,99785.2975,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,123392,130977
20240501,11110650,43377.5306,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,23113,22273
20240501,11140550,54393.7284,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,87651,88445
20240501,11140605,20673.6264,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,37771,36987
20240501,11170520,13714.7677,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,63437,60673
20240501,11170650,13215.9398,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,11796,12025
20240501,11200660,24900.6383,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,71512,71515
20240501,11200690,40082.2197,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,38758,34811
20240501,11440660,106161.9538,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,41878,40872
20240501,11440690,23856.301,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,11108,10315
20240501,11440710,19604.2053,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,156526,151256
20240501,11560605,39364.6108,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,73064,70533
20240501,11620745,22045.5946,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,64528,66689
20240501,11680510,43136.6393,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,50462,52263
20240501,11680640,96249.9697,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,81756,78110
20240501,11710580,32640.7398,0,,,0,0,18.5,24.0,13.9,,2.4,9.8,46.0,26.4,15369,14592
20240502,11110615,132343.8466,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,172423,174523
20240502,11110650,40488.6064,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,20737,20253
20240502,11140550,92589.053,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,125718,121166
20240502,11140605,35324.3028,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,36459,36183
20240502,11170520,12841.5839,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,73327,69811
20240502,11170650,12316.9295,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,13749,12725
20240502,11200660,31601.1344,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,88933,86381
20240502,11200690,62721.2087,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,55144,50199
20240502,11440660,105615.9206,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,51679,49671
20240502,11440690,23378.0835,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,12956,11937
20240502,11440710,17866.756,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,171097,163637
20240502,11560605,48516.8455,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,149162,142712
20240502,11620745,22131.7463,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,86207,89234
20240502,11680510,51975.4826,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,88542,91210
20240502,11680640,177732.641,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,186957,175448
20240502,11710580,30427.1488,0,,,0,0,18.1,23.7,12.4,,2.4,12.8,48.4,26.0,19872,19713
20240503,11110615,134486.681,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,185290,184344
20240503,11110650,41653.7612,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,21462,21548
20240503,11140550,91429.7888,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,132382,126956
20240503,11140605,35176.4357,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,37248,38040
20240503,11170520,13381.6883,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,86271,81366
20240503,11170650,15692.1629,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,18638,14737
20240503,11200660,31080.1475,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,96028,91927
20240503,11200690,62183.8527,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,59814,53640
20240503,11440660,114513.5687,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,58298,54099
20240503,11440690,23277.3061,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,15775,13483
20240503,11440710,19618.9474,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,191957,177491
20240503,11560605,49182.6617,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,149547,144296
20240503,11620745,22023.5139,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,87034,92363
20240503,11680510,53619.6971,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,95107,96214
20240503,11680640,169660.4416,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,182876,173342
20240503,11710580,31470.6813,0,,,0,0,19.7,27.9,12.2,,1.9,12.8,46.9,26.5,20704,20492
20240504,11110615,97251.0218,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,136594,135529
20240504,11110650,36760.2441,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,28791,28142
20240504,11140550,62768.5485,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,101971,96318
20240504,11140605,17927.6004,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,33908,33008
20240504,11170520,15703.9347,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,88780,79942
20240504,11170650,19701.6077,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,20407,16006
20240504,11200660,26144.6819,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,76850,75657
20240504,11200690,39620.5639,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,47237,41299
20240504,11440660,131305.4617,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,56709,52473
20240504,11440690,25306.3413,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,14081,12301
20240504,11440710,21023.9968,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,200836,185640
20240504,11560605,39197.7847,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,82478,79752
20240504,11620745,21348.054,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,64547,70158
20240504,11680510,45432.7761,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,58814,59594
20240504,11680640,95161.5138,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,80512,78479
20240504,11710580,29930.1424,0,,,0,0,21.4,28.5,14.6,0.0,1.9,12.5,44.8,27.4,15697,15655
20240505,11110615,58183.3514,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,73647,75012
20240505,11110650,34829.5208,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,11995,11707
20240505,11140550,35266.8546,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,67518,63841
20240505,11140605,10864.319,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,19564,17822
20240505,11170520,13637.8837,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,61456,62702
20240505,11170650,20505.3841,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,11556,11703
20240505,11200660,17856.4602,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,49511,47052
20240505,11200690,32364.9509,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,28600,26480
20240505,11440660,103009.0369,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,34427,32576
20240505,11440690,22451.7477,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,9812,9119
20240505,11440710,18975.1386,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,127881,122967
20240505,11560605,37187.5941,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,51784,54483
20240505,11620745,21012.7788,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,45529,47007
20240505,11680510,34137.1396,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,33790,33893
20240505,11680640,76747.6711,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,44291,43614
20240505,11710580,28574.296,0,,,0,1,17.8,20.6,15.7,48.3,2.5,0.0,87.4,18.1,9724,9532
20240506,11110615,65314.5908,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,73833,78712
20240506,11110650,35699.0499,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,13814,13350
20240506,11140550,34509.8579,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,60412,59408
20240506,11140605,13295.7089,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,25521,24917
20240506,11170520,12878.9836,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,55331,58900
20240506,11170650,13864.7149,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,8352,9533
20240506,11200660,19267.3412,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,50631,48520
20240506,11200690,34192.925,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,28391,25764
20240506,11440660,105889.038,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,30647,30855
20240506,11440690,22610.9894,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,9312,8771
20240506,11440710,19143.8617,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,123938,120279
20240506,11560605,38764.1144,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,52000,50794
20240506,11620745,22037.8039,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,49091,47977
20240506,11680510,35871.9116,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,35254,36235
20240506,11680640,81665.1732,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,50144,48030
20240506,11710580,30892.8591,0,,,0,1,13.9,15.7,13.4,12.3,3.1,0.0,92.9,15.0,10920,10219
20240507,11110615,125536.1439,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,157918,159310
20240507,11110650,40515.3802,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,17715,17058
20240507,11140550,91377.809,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,109481,106316
20240507,11140605,35996.2944,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,33056,32886
20240507,11170520,12962.6508,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,64229,64236
20240507,11170650,11476.3823,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,11115,10977
20240507,11200660,30158.6092,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,82453,78891
20240507,11200690,61671.2159,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,49005,45120
20240507,11440660,97942.7409,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,47535,46260
20240507,11440690,23492.0857,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,11990,10882
20240507,11440710,16886.4828,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,146324,140618
20240507,11560605,48741.9884,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,142198,137068
20240507,11620745,22240.5571,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,84005,86116
20240507,11680510,50621.1146,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,85148,87615
20240507,11680640,180573.0864,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,186564,175071
20240507,11710580,30234.8093,0,,,0,0,13.3,15.0,12.2,2.4,3.0,0.0,77.3,13.9,19004,18958
20240508,11110615,142014.1271,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,164175,166672
20240508,11110650,42658.0984,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,20576,19559
20240508,11140550,97708.3776,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,113207,110292
20240508,11140605,36992.4469,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,34127,34392
20240508,11170520,12853.4812,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,66115,63548
20240508,11170650,12079.4479,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,11502,11040
20240508,11200660,31153.5598,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,84389,81693
20240508,11200690,61883.3751,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,50411,46286
20240508,11440660,97462.4108,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,47918,46391
20240508,11440690,23519.7896,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,11835,10987
20240508,11440710,17122.1419,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,147131,141649
20240508,11560605,48551.3295,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,145172,139800
20240508,11620745,22327.5657,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,87231,90063
20240508,11680510,49586.3779,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,84453,87421
20240508,11680640,180587.1005,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,186964,176017
20240508,11710580,30594.8305,0,,,0,0,14.7,21.4,9.0,,2.3,11.0,58.8,18.2,19253,18936
20240509,11110615,136729.7394,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,171503,172574
20240509,11110650,44840.1852,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,20065,19555
20240509,11140550,96945.3082,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,115672,111134
20240509,11140605,36755.5864,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,34967,34814
20240509,11170520,12968.56,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,69166,67658
20240509,11170650,12254.2288,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,12508,11717
20240509,11200660,31334.7671,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,88156,85106
20240509,11200690,62327.7135,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,52164,47619
20240509,11440660,102770.2941,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,51246,49108
20240509,11440690,23436.2828,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,12523,11268
20240509,11440710,17862.7445,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,156353,148652
20240509,11560605,48338.4813,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,148621,142741
20240509,11620745,22169.1461,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,86779,89428
20240509,11680510,52259.042,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,89080,91837
20240509,11680640,180935.7548,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,191558,178169
20240509,11710580,31135.3572,0,,,0,0,16.1,21.8,10.9,,2.9,12.8,63.6,20.0,19997,19718
20240510,11110615,137739.4482,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,187369,184111
20240510,11110650,43154.3382,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,21311,21185
20240510,11140550,93603.7182,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,119954,115403
20240510,11140605,36000.3217,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,35091,36491
20240510,11170520,13971.6913,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,80339,78128
20240510,11170650,17228.3137,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,18217,13772
20240510,11200660,32326.904,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,95368,91140
20240510,11200690,63074.6996,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,58047,52244
20240510,11440660,112442.5444,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,57808,53593
20240510,11440690,23496.5149,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,13995,11780
20240510,11440710,20238.5938,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,177806,162481
20240510,11560605,49167.0717,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,151402,145685
20240510,11620745,21637.9003,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,89039,93345
20240510,11680510,54324.6613,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,95823,97711
20240510,11680640,174945.8866,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,190041,177342
20240510,11710580,32277.4821,0,,,0,0,17.9,23.8,12.5,,2.6,12.5,55.6,23.1,21090,20482
20240511,11110615,85078.3458,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,137767,149509
20240511,11110650,37754.6538,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,22117,22739
20240511,11140550,41961.6762,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,79443,77148
20240511,11140605,16676.9511,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,30813,32242
20240511,11170520,13811.7075,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,77943,74289
20240511,11170650,17159.3639,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,15281,12534
20240511,11200660,24306.2054,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,73892,70355
20240511,11200690,39805.7335,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,40125,36598
20240511,11440660,117418.9578,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,48214,44888
20240511,11440690,24145.1399,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,12114,10567
20240511,11440710,20863.4492,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,164037,152474
20240511,11560605,42536.9666,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,79025,80846
20240511,11620745,21354.8655,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,64517,67197
20240511,11680510,46956.6573,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,61027,62886
20240511,11680640,105204.1251,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,86758,83090
20240511,11710580,30948.4896,0,,,0,0,17.0,22.0,14.0,31.7,3.5,0.1,80.0,16.4,15827,15393
20240512,11110615,84511.2527,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,95133,100535
20240512,11110650,36459.334,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,28503,28013
20240512,11140550,41961.0704,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,67713,67309
20240512,11140605,12377.2537,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,27185,25160
20240512,11170520,15184.7965,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,62117,63377
20240512,11170650,16728.5982,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,10894,12376
20240512,11200660,26158.3489,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,61690,61305
20240512,11200690,37880.7403,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,35430,31426
20240512,11440660,111263.3506,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,38113,38167
20240512,11440690,25322.5148,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,9315,8763
20240512,11440710,20842.4285,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,135197,131793
20240512,11560605,40056.8968,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,58143,57361
20240512,11620745,21653.4877,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,54156,55074
20240512,11680510,40017.409,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,37415,39206
20240512,11680640,88099.098,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,52408,51945
20240512,11710580,31923.7865,0,,,0,0,16.6,21.6,11.9,,2.7,11.4,65.0,19.9,12934,12117
20240513,11110615,130781.9924,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,165924,167852
20240513,11110650,39618.0267,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,19162,18623
20240513,11140550,94294.9969,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,114382,110833
20240513,11140605,35892.5766,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,35556,35491
20240513,11170520,13033.028,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,64553,62069
20240513,11170650,12033.3311,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,11418,11134
20240513,11200660,30221.8927,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,84510,81147
20240513,11200690,61407.07,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,48717,44341
20240513,11440660,96931.8593,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,46835,45864
20240513,11440690,24136.7678,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,11464,10371
20240513,11440710,17599.494,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,148133,142292
20240513,11560605,48895.8964,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,143741,137909
20240513,11620745,21963.4421,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,84908,87773
20240513,11680510,50591.3937,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,85890,88282
20240513,11680640,180748.1121,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,186084,173830
20240513,11710580,30946.6809,0,,,0,0,18.3,24.5,11.9,,2.3,13.1,51.9,21.5,18892,18693
20240514,11110615,135258.0572,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,186250,181824
20240514,11110650,44436.1707,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,20275,19613
20240514,11140550,96115.9328,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,119991,115330
20240514,11140605,36035.0293,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,36399,36416
20240514,11170520,13573.4226,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,74126,70396
20240514,11170650,14583.0704,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,15509,12114
20240514,11200660,31462.9478,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,93425,87838
20240514,11200690,62317.3802,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,52440,47559
20240514,11440660,105246.5397,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,55979,51038
20240514,11440690,23810.9204,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,13894,11470
20240514,11440710,18780.2579,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,169564,155885
20240514,11560605,48475.6209,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,151089,144602
20240514,11620745,21900.7521,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,88572,92902
20240514,11680510,53130.5876,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,94050,94778
20240514,11680640,182808.9278,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,194317,180188
20240514,11710580,32384.7287,0,,,0,0,18.8,24.7,12.7,,2.4,13.0,43.3,22.7,20923,20615
20240515,11110615,87836.1561,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,102059,107669
20240515,11110650,38612.4659,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,16490,16107
20240515,11140550,36807.0712,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,62379,60548
20240515,11140605,16131.8515,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,28607,28136
20240515,11170520,13269.0576,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,58392,58634
20240515,11170650,15182.2249,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,9100,10279
20240515,11200660,21173.6041,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,56491,55999
20240515,11200690,35161.5076,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,28019,26850
20240515,11440660,109643.9931,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,35636,35724
20240515,11440690,23846.5452,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,9413,9147
20240515,11440710,19939.8497,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,131006,129425
20240515,11560605,39426.766,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,59317,61375
20240515,11620745,21870.9871,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,53813,55338
20240515,11680510,37537.706,0,,,0,1,12.6,18.8,7.2,20.6,2.7,3.1,74.3,14.9,38114,39520
